,tweet_id,task_1,full_tweet,tweet_raw_text,hashtags,smiley,emoji,url,mentions,numerals,reserved_word,emotext,segmented_hash
6508,6523,NOT,\xef\xbd\xbb\xef\xbe\x91\xef\xbe\x97\xef\xbd\xb2\xe3\x83\xbb\xef\xbe\x9b\xef\xbd\xaf\xef\xbd\xb8\xe3\x83\xbb\xef\xbd\xb5\xef\xbd\xb0\xef\xbd\xb9\xef\xbd\xbd\xef\xbe\x84\xef\xbe\x97\xe3\x81\xae\xe9\xb9\xbf\xe5\x85\x90\xe5\xb3\xb6\xe5\x85\xac\xe6\xbc\x94\xe3\x82\x92\xe8\xa6\xb3\xe3\x81\xab\xe8\xa1\x8c\xe3\x81\xa3\xe3\x81\xa6\xe3\x80\x81\xef\xbc\x91\xe9\x80\xb1\xe9\x96\x93\xe3\x80\x82\n\xe3\x81\xbe\xe3\x81\xa0\xe3\x81\xbe\xe3\x81\xa0\xe4\xbd\x99\xe9\x9f\xbb\xe3\x81\xab\xe6\xb5\xb8\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\xbe\xe3\x81\x99\xe3\x81\x8c\xe2\x80\xa6\n\xe3\x83\xa9\xe3\x83\xbc\xe3\x83\x88\xe3\x81\xae\xe5\xb1\xb1\xe5\x9f\x8e\xe3\x81\x8f\xe3\x82\x93\xe3\x81\x8c\xe3\x83\x87\xe3\x83\x93\xe3\x83\xa5\xe3\x83\xbc\xe3\x81\x97\xe3\x81\x9f\xef\xbc\x91\xef\xbc\x90\xe5\xb9\xb4\xe5\x89\x8d\xe3\x82\x82\xe9\xb9\xbf\xe5\x85\x90\xe5\xb3\xb6\xe3\x81\xab\xe5\x85\xac\xe6\xbc\x94\xe3\x82\x92\xe8\xa6\xb3\xe3\x81\xab\xe3\x81\x8d\xe3\x81\x9f\xe3\x81\x91\xe3\x82\x8c\xe3\x81\xa9\xe3\x80\x81\xe3\x81\x9a\xe3\x81\x84\xe3\x81\xb6\xe3\x82\x93\xe6\x88\x90\xe9\x95\xb7\xe3\x81\x97\xe3\x81\x9f\xe3\x81\xaa\xe3\x81\x81\xef\xbd\x9e\xe3\x81\xa8\xe6\x84\x9f\xe3\x81\x98\xe3\x81\xa6\xe3\x81\xbe\xe3\x81\x99(*\xc2\xb4\xcf\x89\xef\xbd\x80*)\xe2\x80\xa6 https://t.co/cjDdYUSnav,\xef\xbd\xbb\xef\xbe\x91\xef\xbe\x97\xef\xbd\xb2\xe3\x83\xbb\xef\xbe\x9b\xef\xbd\xaf\xef\xbd\xb8\xe3\x83\xbb\xef\xbd\xb5\xef\xbd\xb0\xef\xbd\xb9\xef\xbd\xbd\xef\xbe\x84\xef\xbe\x97\xe3\x81\xae\xe9\xb9\xbf\xe5\x85\x90\xe5\xb3\xb6\xe5\x85\xac\xe6\xbc\x94\xe3\x82\x92\xe8\xa6\xb3\xe3\x81\xab\xe8\xa1\x8c\xe3\x81\xa3\xe3\x81\xa6\xe3\x80\x81\xef\xbc\x91\xe9\x80\xb1\xe9\x96\x93\xe3\x80\x82\n\xe3\x81\xbe\xe3\x81\xa0\xe3\x81\xbe\xe3\x81\xa0\xe4\xbd\x99\xe9\x9f\xbb\xe3\x81\xab\xe6\xb5\xb8\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\xbe\xe3\x81\x99\xe3\x81\x8c\xe2\x80\xa6\n\xe3\x83\xa9\xe3\x83\xbc\xe3\x83\x88\xe3\x81\xae\xe5\xb1\xb1\xe5\x9f\x8e\xe3\x81\x8f\xe3\x82\x93\xe3\x81\x8c\xe3\x83\x87\xe3\x83\x93\xe3\x83\xa5\xe3\x83\xbc\xe3\x81\x97\xe3\x81\x9f\xef\xbc\x91\xef\xbc\x90\xe5\xb9\xb4\xe5\x89\x8d\xe3\x82\x82\xe9\xb9\xbf\xe5\x85\x90\xe5\xb3\xb6\xe3\x81\xab\xe5\x85\xac\xe6\xbc\x94\xe3\x82\x92\xe8\xa6\xb3\xe3\x81\xab\xe3\x81\x8d\xe3\x81\x9f\xe3\x81\x91\xe3\x82\x8c\xe3\x81\xa9\xe3\x80\x81\xe3\x81\x9a\xe3\x81\x84\xe3\x81\xb6\xe3\x82\x93\xe6\x88\x90\xe9\x95\xb7\xe3\x81\x97\xe3\x81\x9f\xe3\x81\xaa\xe3\x81\x81\xef\xbd\x9e\xe3\x81\xa8\xe6\x84\x9f\xe3\x81\x98\xe3\x81\xa6\xe3\x81\xbe\xe3\x81\x99(*\xc2\xb4\xcf\x89\xef\xbd\x80*)\xe2\x80\xa6,[],[],[],['https://t.co/cjDdYUSnav'],[],[],[],[],[]
6509,6524,HOF,Tatte yahan pe aik aur tweet nd I'll disembowel you,Tatte yahan pe aik aur tweet nd I'll disembowel you,[],[],[],[],[],[],[],[],[]
6510,6525,HOF,"@VORdotcom Dear Gujaratis,listen to this dumbass and realise,agr aisa chutiyapa Jo Delhi wali be chuna hai wo apko\xe2\x80\xa6 https://t.co/XP9zPsVp19","Dear Gujaratis,listen to this dumbass and realise,agr aisa chutiyapa Jo Delhi wali be chuna hai wo apko\xe2\x80\xa6",[],[],[],['https://t.co/XP9zPsVp19'],['@VORdotcom'],[],[],[],[]
6511,6526,NOT,RT @TWICEmomo222: Heart Shaker\xe7\xa5\x9e\xe6\x9b\xb2\xe3\x81\xa0\xe3\x81\xa8\xe6\x80\x9d\xe3\x81\x86\xe6\x96\xb9RT\xf0\x9f\x99\x8f\n\nHeart Shaker\xe7\xa5\x9e\xe6\x9b\xb2\xe3\x81\xa0\xe3\x81\xa8\xe6\x80\x9d\xe3\x81\x86\xe6\x96\xb9RT\xf0\x9f\x99\x8f\n\nHeart Shaker\xe7\xa5\x9e\xe6\x9b\xb2\xe3\x81\xa0\xe3\x81\xa8\xe6\x80\x9d\xe3\x81\x86\xe6\x96\xb9RT\xf0\x9f\x99\x8f\n\n#TWICE\n#HeartShaker https://t.co/kHrnqZzWTw,: Heart Shaker\xe7\xa5\x9e\xe6\x9b\xb2\xe3\x81\xa0\xe3\x81\xa8\xe6\x80\x9d\xe3\x81\x86\xe6\x96\xb9RT\xf0\x9f\x99\x8f\n\nHeart Shaker\xe7\xa5\x9e\xe6\x9b\xb2\xe3\x81\xa0\xe3\x81\xa8\xe6\x80\x9d\xe3\x81\x86\xe6\x96\xb9RT\xf0\x9f\x99\x8f\n\nHeart Shaker\xe7\xa5\x9e\xe6\x9b\xb2\xe3\x81\xa0\xe3\x81\xa8\xe6\x80\x9d\xe3\x81\x86\xe6\x96\xb9RT\xf0\x9f\x99\x8f\n\n\n,"['#TWICE', '#HeartShaker']",[],[],['https://t.co/kHrnqZzWTw'],['@TWICEmomo222'],[],['RT'],[],"['twice', 'heart shaker']"
6512,6527,HOF,@005Sumitkharwar @ZeeNewsHindi @narendramodi #Modi hoga tera jija boxdi ke tatte chat uske,hoga tera jija boxdi ke tatte chat uske,['#Modi'],[],[],[],"['@005Sumitkharwar', '@ZeeNewsHindi', '@narendramodi']",[],[],[],['modi']
6513,6528,HOF,@005Sumitkharwar @ZeeNewsHindi @narendramodi Abe #Modi ke tatte pe wale gobar kha gau mutr pi bas yahi kar tu,Abe ke tatte pe wale gobar kha gau mutr pi bas yahi kar tu,['#Modi'],[],[],[],"['@005Sumitkharwar', '@ZeeNewsHindi', '@narendramodi']",[],[],[],['modi']
6514,6529,NOT,kaam main maza le twitter par nahin,kaam main maza le twitter par nahin,[],[],[],[],[],[],[],[],[]
6515,6530,HOF,@WandererSidd @PinkvillaTelly Han tatte..chat le ..hina ki..ch..ut,Han tatte..chat le ..hina ki..ch..ut,[],[],[],[],"['@WandererSidd', '@PinkvillaTelly']",[],[],[],[]
6516,6531,HOF,@JJROCKXX abe behen ke laude madarjaat sale tatte sale bhenchod madarjaat rocky nam ke pile tujhse Hina Ko support\xe2\x80\xa6 https://t.co/NbPlqY65B2,abe behen ke laude madarjaat sale tatte sale bhenchod madarjaat rocky nam ke pile tujhse Hina Ko support\xe2\x80\xa6,[],[],[],['https://t.co/NbPlqY65B2'],['@JJROCKXX'],[],[],[],[]
6517,6532,HOF,RT @haileynajee_: hate when niggas act in front they friends.,: hate when niggas act in front they friends.,[],[],[],[],['@haileynajee_'],[],['RT'],[],[]
6518,6533,HOF,@VORdotcom Bhai itna sulga kyoon hai? Tere tatte kaat diye  kya Fodi ne?,Bhai itna sulga kyoon hai? Tere tatte kaat diye kya Fodi ne?,[],[],[],[],['@VORdotcom'],[],[],[],[]
6519,6534,NOT,sahi khel hain tere,sahi khel hain tere,[],[],[],[],[],[],[],[],[]
6520,6535,HOF,@DakashmiriGuy @MiraKabsha @wareesha201 Tum b khali lgte ho. Tum bhi mere tatte khujlao $10 dunga... Jaldi jaldi aa\xe2\x80\xa6 https://t.co/7KAw83J35o,Tum b khali lgte ho. Tum bhi mere tatte khujlao $10 dunga... Jaldi jaldi aa\xe2\x80\xa6,[],[],[],['https://t.co/7KAw83J35o'],"['@DakashmiriGuy', '@MiraKabsha', '@wareesha201']",[],[],[],[]
6521,6536,NOT,New songs??,New songs??,[],[],[],[],[],[],[],[],[]
6522,6537,NOT,DROPOUT\nokinari no PASSION\nYosougai SITUATION\nNani wo kui tatte\nLOST SENSATION,DROPOUT\nokinari no PASSION\nYosougai SITUATION\nNani wo kui tatte\nLOST SENSATION,[],[],[],[],[],[],[],[],[]
6523,6538,NOT,RT @_davidbrickley: White people never fail me \xf0\x9f\x98\x82\xf0\x9f\x98\xad https://t.co/3Adt5i7oQb,: White people never fail me \xf0\x9f\x98\x82\xf0\x9f\x98\xad,[],[],[],['https://t.co/3Adt5i7oQb'],['@_davidbrickley'],[],['RT'],[],[]
6524,6539,HOF,RT @Shayne_971: @TrippYlan J\xe2\x80\x99me tatte \xc3\xa0 y aller !,: J\xe2\x80\x99me tatte \xc3\xa0 y aller !,[],[],[],[],"['@Shayne_971', '@TrippYlan']",[],['RT'],[],[]
6525,6540,NOT,@kapsology Badva .. Tera political baap ko pooch IIT mein admission kaise mila ! IITJEE diya kya tha ussne ki Jinda\xe2\x80\xa6 https://t.co/xeu7NwLTXC,Badva .. Tera political baap ko pooch IIT mein admission kaise mila ! IITJEE diya kya tha ussne ki Jinda\xe2\x80\xa6,[],[],[],['https://t.co/xeu7NwLTXC'],['@kapsology'],[],[],[],[]
6526,6541,NOT,"@ZunaidRehman @Rajpal_Yaadav @ManojTiwariMP @ArvindKejriwal @ManojTiwariMP Delhi chhodo, vaapas Bihar jaao.. Dilli\xe2\x80\xa6 https://t.co/11cotckMX2","Delhi chhodo, vaapas Bihar jaao.. Dilli\xe2\x80\xa6",[],[],[],['https://t.co/11cotckMX2'],"['@ZunaidRehman', '@Rajpal_Yaadav', '@ManojTiwariMP', '@ArvindKejriwal', '@ManojTiwariMP']",[],[],[],[]
6527,6542,HOF,"@ShootingJust Gawar \xf0\x9f\x98\x82 anapadh feku Miya  , degree chupane waale jhoote chai waale k tatte \xf0\x9f\x98\x82\xf0\x9f\x98\x82 baap se hi sikha hai a\xe2\x80\xa6 https://t.co/xFlDYkepG1","Gawar \xf0\x9f\x98\x82 anapadh feku Miya , degree chupane waale jhoote chai waale k tatte \xf0\x9f\x98\x82\xf0\x9f\x98\x82 baap se hi sikha hai a\xe2\x80\xa6",[],[],[],['https://t.co/xFlDYkepG1'],['@ShootingJust'],[],[],[],[]
6528,6543,NOT,\xe3\x81\x90\xe3\x82\x8b\xe3\x81\xa8\xe6\x97\x8f\n\xe6\x97\x8f\xe9\x95\xb7\xef\xbc\x9a\xe3\x81\xb1\xe3\x81\xb4\xe3\x81\x93@tatte_tokoroten \n#Twitter\xe5\x9b\xa3\xe4\xbd\x93,\xe3\x81\x90\xe3\x82\x8b\xe3\x81\xa8\xe6\x97\x8f\n\xe6\x97\x8f\xe9\x95\xb7\xef\xbc\x9a\xe3\x81\xb1\xe3\x81\xb4\xe3\x81\x93 \n\xe5\x9b\xa3\xe4\xbd\x93,['#Twitter'],[],[],[],['@tatte_tokoroten'],[],[],[],['twitter']
6529,6544,HOF,kitchen tatte dance time...kitchen tatte dance time...kitchen tatte dance time...,kitchen tatte dance time...kitchen tatte dance time...kitchen tatte dance time...,[],[],[],[],[],[],[],[],[]
6530,6545,HOF,@LordCom96 @SirJadeja @140 Addition subtraction difference sab moh maya hai gajodhar.. aaj tatte nikaal diye tumhari..,Addition subtraction difference sab moh maya hai gajodhar.. aaj tatte nikaal diye tumhari..,[],[],[],[],"['@LordCom96', '@SirJadeja', '@140']",[],[],[],[]
6531,6546,HOF,@Gharlejaa Is tatte se behter hi hai,Is tatte se behter hi hai,[],[],[],[],['@Gharlejaa'],[],[],[],[]
6532,6547,HOF,@chiragbarjatyaa @Kanatunga chirag sir mera dost ka ek tatta chota aur dusra bada hai kya aap kuch dieting tips den\xe2\x80\xa6 https://t.co/u9WPqVpSMJ,chirag sir mera dost ka ek tatta chota aur dusra bada hai kya aap kuch dieting tips den\xe2\x80\xa6,[],[],[],['https://t.co/u9WPqVpSMJ'],"['@chiragbarjatyaa', '@Kanatunga']",[],[],[],[]
6533,6548,HOF,RT @Othatstay: Happy that I have my own nigga cause lodd \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82,: Happy that I have my own nigga cause lodd \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82,[],[],[],[],['@Othatstay'],[],['RT'],[],[]
6534,6549,NOT,RT @ZenBodyArt: #Tattoo #handtattoo #wristtattoo #linework #ink #leaftattoo #Anstand_tattoowierung #germantattooers #tatts #tatte... http:/\xe2\x80\xa6,: ...,"['#Tattoo', '#handtattoo', '#wristtattoo', '#linework', '#ink', '#leaftattoo', '#Anstand_tattoowierung', '#germantattooers', '#tatts', '#tatte']",[],[],['http:/\\xe2\\x80\\xa6'],['@ZenBodyArt'],[],['RT'],[],"['tattoo', 'hand tattoo', 'wrist tattoo', 'line work', 'ink', 'leaf tattoo', 'anstand _ tattoowierung', 'german tattooer s', 'tatts', 't atte']"
6535,6550,NOT,RT @NCommentarys: If you can\xe2\x80\x99t tell it doesn\xe2\x80\x99t snow very often in Louisiana \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/YomRNt7bHY,: If you can\xe2\x80\x99t tell it doesn\xe2\x80\x99t snow very often in Louisiana \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82,[],[],[],['https://t.co/YomRNt7bHY'],['@NCommentarys'],[],['RT'],[],[]
6536,6551,NOT,@HideakiCyr \xe3\x81\x84\xe3\x81\x84\xe3\x81\xa7\xe3\x81\x99\xe3\x81\xad\xe3\x81\x87(*\xc2\xb4\xcf\x89\xef\xbd\x80*)\xe2\x99\xaa\n\xe3\x81\x97\xe3\x81\xa3\xe3\x81\x8b\xe3\x82\x8a\xe3\x83\xa1\xe3\x83\xb3\xe3\x83\x86\xe3\x83\x8a\xe3\x83\xb3\xe3\x82\xb9\xe3\x81\x97\xe3\x81\xa6\xe9\xa0\x82\xe3\x81\x84\xe3\x81\xa6\xe4\xb8\x8b\xe3\x81\x95\xe3\x81\x84\xef\xbc\x81\n\n\xe7\xa7\x81\xe3\x82\x82\xe9\x83\xbd\xe5\x86\x85\xe3\x81\xb8\xe8\xa1\x8c\xe3\x81\xa3\xe3\x81\x9f\xe3\x82\x89\xe3\x80\x81\xe3\x81\x8a\xe4\xbc\xba\xe3\x81\x84\xe3\x81\x9b\xe3\x81\xad\xe3\x81\xb0(^\xcf\x89^),\xe3\x81\x84\xe3\x81\x84\xe3\x81\xa7\xe3\x81\x99\xe3\x81\xad\xe3\x81\x87(*\xc2\xb4\xcf\x89\xef\xbd\x80*)\xe2\x99\xaa\n\xe3\x81\x97\xe3\x81\xa3\xe3\x81\x8b\xe3\x82\x8a\xe3\x83\xa1\xe3\x83\xb3\xe3\x83\x86\xe3\x83\x8a\xe3\x83\xb3\xe3\x82\xb9\xe3\x81\x97\xe3\x81\xa6\xe9\xa0\x82\xe3\x81\x84\xe3\x81\xa6\xe4\xb8\x8b\xe3\x81\x95\xe3\x81\x84\xef\xbc\x81\n\n\xe7\xa7\x81\xe3\x82\x82\xe9\x83\xbd\xe5\x86\x85\xe3\x81\xb8\xe8\xa1\x8c\xe3\x81\xa3\xe3\x81\x9f\xe3\x82\x89\xe3\x80\x81\xe3\x81\x8a\xe4\xbc\xba\xe3\x81\x84\xe3\x81\x9b\xe3\x81\xad\xe3\x81\xb0(^\xcf\x89^),[],[],[],[],['@HideakiCyr'],[],[],[],[]
6537,6552,HOF,"@baghelmanish2 @Rajpal_Yaadav Ja re madar chod, amit shah ke tatte","Ja re madar chod, amit shah ke tatte",[],[],[],[],"['@baghelmanish2', '@Rajpal_Yaadav']",[],[],[],[]
6538,6553,HOF,Ek bhosadchod who the fuck got carded?,Ek bhosadchod who the fuck got carded?,[],[],[],[],[],[],[],[],[]
6539,6554,HOF,@yash22_2 Bas mar mat jana bhosadchod \xf0\x9f\x98\x82,Bas mar mat jana bhosadchod \xf0\x9f\x98\x82,[],[],[],[],['@yash22_2'],[],[],[],[]
6540,6555,NOT,@narsinghavishnu @maharathikarn20 @kumarniranjan82 @AIBwalaPaplesh @ArvindKejriwal @AAPkaKejriwal_ @RahulMishra_60\xe2\x80\xa6 https://t.co/rB8CPd2TAd,\xe2\x80\xa6,[],[],[],['https://t.co/rB8CPd2TAd'],"['@narsinghavishnu', '@maharathikarn20', '@kumarniranjan82', '@AIBwalaPaplesh', '@ArvindKejriwal', '@AAPkaKejriwal_', '@RahulMishra_60']",[],[],[],[]
6541,6556,HOF,@drwasim81 @prashan353344 @Surendr42753313 @SureshChavhanke @topgun_i @Shehzad_Ind To kya tere baap ka bhosadchod \xf0\x9f\x98\x82\xe2\x80\xa6 https://t.co/2pJsa0AEx6,To kya tere baap ka bhosadchod \xf0\x9f\x98\x82\xe2\x80\xa6,[],[],[],['https://t.co/2pJsa0AEx6'],"['@drwasim81', '@prashan353344', '@Surendr42753313', '@SureshChavhanke', '@topgun_i', '@Shehzad_Ind']",[],[],[],[]
6542,6557,HOF,@Sanjida99202845 @iamkamyapunjabi @isalilsand Chut fatt gai hai teri to sali randi ki randi aulad sali bhosadchod \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82,Chut fatt gai hai teri to sali randi ki randi aulad sali bhosadchod \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82,[],[],[],[],"['@Sanjida99202845', '@iamkamyapunjabi', '@isalilsand']",[],[],[],[]
6543,6558,NOT,"@bobbyrajyadav6 @12345_srkian Bade ke bachche toh phir Dono Ka OPENING kitna thaa?\n\nHNY cross hoga ki NAHI,CE kitna\xe2\x80\xa6 https://t.co/bQ98Z4Ip3j","Bade ke bachche toh phir Dono Ka OPENING kitna thaa?\n\nHNY cross hoga ki NAHI,CE kitna\xe2\x80\xa6",[],[],[],['https://t.co/bQ98Z4Ip3j'],"['@bobbyrajyadav6', '@12345_srkian']",[],[],[],[]
6544,6559,HOF,@Widnezz @Sudhanshu_gaur @Pranjal_Bailwal @nkhattri004 Oh bhosadchod jaldi bata kon jeeta\xf0\x9f\x98\x88,Oh bhosadchod jaldi bata kon jeeta\xf0\x9f\x98\x88,[],[],[],[],"['@Widnezz', '@Sudhanshu_gaur', '@Pranjal_Bailwal', '@nkhattri004']",[],[],[],[]
6545,6560,HOF,@aalsi_sloth Original tweet comes to mind again. Bhosadchod Zebpay.,Original tweet comes to mind again. Bhosadchod Zebpay.,[],[],[],[],['@aalsi_sloth'],[],[],[],[]
6546,6561,HOF,@TheKaranPatel Bhosadchod @TheKaranPatel,Bhosadchod,[],[],[],[],"['@TheKaranPatel', '@TheKaranPatel']",[],[],[],[]
6547,6562,HOF,@arora_mayank_ @BiggBoss @RealKruti101 @HerdHUSH @Im_ShilpaShinde @shilpa_shindey Bhosadchod ki gaand me danda daalo,Bhosadchod ki gaand me danda daalo,[],[],[],[],"['@arora_mayank_', '@BiggBoss', '@RealKruti101', '@HerdHUSH', '@Im_ShilpaShinde', '@shilpa_shindey']",[],[],[],[]
6548,6563,HOF,Bhosadchod @koinexindia. Hope your company dies a horrible death.,Bhosadchod . Hope your company dies a horrible death.,[],[],[],[],['@koinexindia'],[],[],[],[]
6549,6564,HOF,Bhosadchod Zebpay,Bhosadchod Zebpay,[],[],[],[],[],[],[],[],[]
6550,6565,HOF,Lukaku assist. Bhosadchod,Lukaku assist. Bhosadchod,[],[],[],[],[],[],[],[],[]
6551,6566,HOF,@ElCrankoPunko Ma chuda bhosadchod,Ma chuda bhosadchod,[],[],[],[],['@ElCrankoPunko'],[],[],[],[]
6552,6567,NOT,porn mat dekha kar chota hain tu,porn mat dekha kar chota hain tu,[],[],[],[],[],[],[],[],[]
6553,6568,HOF,@Hijab_ki_Chudai @Rozia123 Ohhh so hard fuck me,Ohhh so hard fuck me,[],[],[],[],"['@Hijab_ki_Chudai', '@Rozia123']",[],[],[],[]
6554,6569,NOT,@pandavone Ha ji oh to dikhta hai,Ha ji oh to dikhta hai,[],[],[],[],['@pandavone'],[],[],[],[]
6555,6570,HOF,"RT @Rozia123: @pritamm51 @priya_hhh Aaaahhhh meri gand , itni zor se meri gand ki chudai kro gy to meri poti kinaray py ajaye ge \xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x98\x98",": Aaaahhhh meri gand , itni zor se meri gand ki chudai kro gy to meri poti kinaray py ajaye ge \xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x98\x98",[],[],[],[],"['@Rozia123', '@pritamm51', '@priya_hhh']",[],['RT'],[],[]
6556,6571,HOF,Abhi kon kon chudai kar rahe hai,Abhi kon kon chudai kar rahe hai,[],[],[],[],[],[],[],[],[]
6557,6572,HOF,@Rozia123 @Ranvijay_9984 Randiya na kabhi thakti hai aur na hi kabhi rokti hai hehehe. Chudai ko sari zidagi chalegi meri jaan,Randiya na kabhi thakti hai aur na hi kabhi rokti hai hehehe. Chudai ko sari zidagi chalegi meri jaan,[],[],[],[],"['@Rozia123', '@Ranvijay_9984']",[],[],[],[]
6558,6573,HOF,@Daman383 @priya_hhh Daman aja raat ke liye jam ke karege chudai,Daman aja raat ke liye jam ke karege chudai,[],[],[],[],"['@Daman383', '@priya_hhh']",[],[],[],[]
6559,6574,HOF,@pritamm51 Mmmmmm mast jabardast chudai large ho app dear mmmmm,Mmmmmm mast jabardast chudai large ho app dear mmmmm,[],[],[],[],['@pritamm51'],[],[],[],[]
6560,6575,HOF,@chori_katil \nTere followers isliye badh gaye ki tu circus ki chudai me nk 1 hai..Koi tera mukabala hi nahi kar sak\xe2\x80\xa6 https://t.co/m68JuZqK9D,\nTere followers isliye badh gaye ki tu circus ki chudai me nk hai..Koi tera mukabala hi nahi kar sak\xe2\x80\xa6,[],[],[],['https://t.co/m68JuZqK9D'],['@chori_katil'],[' 1'],[],[],[]
6561,6576,NOT,@Hijab_ki_Chudai @QueenBlowjob @DilSay_125 @miryam_khan @missSanskari @ruksana_rp @sexynavel @Snehaarora_90\xe2\x80\xa6 https://t.co/KOcoETM3pO,\xe2\x80\xa6,[],[],[],['https://t.co/KOcoETM3pO'],"['@Hijab_ki_Chudai', '@QueenBlowjob', '@DilSay_125', '@miryam_khan', '@missSanskari', '@ruksana_rp', '@sexynavel', '@Snehaarora_90']",[],[],[],[]
6562,6577,HOF,Bir @YouTube videosu be\xc4\x9fendim: https://t.co/fy89dl84TU javed ny apni chachi ki chudai apny chahu ky kamry me hindi urdu story,Bir videosu be\xc4\x9fendim: javed ny apni chachi ki chudai apny chahu ky kamry me hindi urdu story,[],[],[],['https://t.co/fy89dl84TU'],['@YouTube'],[],[],[],[]
6563,6578,HOF,RT @Hijab_ki_Chudai: #hijab chudai hindu man @QueenBlowjob @DilSay_125 @miryam_khan @missSanskari @ruksana_rp @sexynavel @Snehaarora_90 @af\xe2\x80\xa6,: chudai hindu man \xe2\x80\xa6,['#hijab'],[],[],[],"['@Hijab_ki_Chudai', '@QueenBlowjob', '@DilSay_125', '@miryam_khan', '@missSanskari', '@ruksana_rp', '@sexynavel', '@Snehaarora_90', '@af']",[],['RT'],[],['hijab']
6564,6579,NOT,@Hijab_ki_Chudai @DilSay_125 @TikhhiMirchi @khatundevi @Snehaarora_90 @SexySamira9 @Zareena54750332 @sexynavel\xe2\x80\xa6 https://t.co/WdLVLXMHsD,\xe2\x80\xa6,[],[],[],['https://t.co/WdLVLXMHsD'],"['@Hijab_ki_Chudai', '@DilSay_125', '@TikhhiMirchi', '@khatundevi', '@Snehaarora_90', '@SexySamira9', '@Zareena54750332', '@sexynavel']",[],[],[],[]
6565,6580,HOF,@samirac644 @Rozia123 chudai man https://t.co/kfxBip0wTE,chudai man,[],[],[],['https://t.co/kfxBip0wTE'],"['@samirac644', '@Rozia123']",[],[],[],[]
6566,6581,HOF,@Hijab_ki_Chudai @Rozia123 yup lo,yup lo,[],[],[],[],"['@Hijab_ki_Chudai', '@Rozia123']",[],[],[],[]
6567,6582,HOF,@javednama @ndtvvideos @ndtvindia 60saal mai kon kya chudai raha tha aur 3saal mai modi kya kar raha hai ye  duniya dekhrahi hsi,saal mai kon kya chudai raha tha aur saal mai modi kya kar raha hai ye duniya dekhrahi hsi,[],[],[],[],"['@javednama', '@ndtvvideos', '@ndtvindia']","[' 60', ' 3']",[],[],[]
6568,6583,NOT,@Rozia123 kabhi hamare yaha bhi aao,kabhi hamare yaha bhi aao,[],[],[],[],['@Rozia123'],[],[],[],[]
6569,6584,HOF,@Zareena54750332 Aaja janeman kutty ki tharha chudai karenge hum bhi @Zareena54750332,Aaja janeman kutty ki tharha chudai karenge hum bhi,[],[],[],[],"['@Zareena54750332', '@Zareena54750332']",[],[],[],[]
6570,6585,HOF,RT @AnamGoher: Is zabrdast chudai k liye kitne retweet milein ge https://t.co/u0L6xckDb9,: Is zabrdast chudai k liye kitne retweet milein ge,[],[],[],['https://t.co/u0L6xckDb9'],['@AnamGoher'],[],['RT'],[],[]
6571,6586,HOF,RT @Garamros: @Sexyboy00342477 Me behad chudai bessa hun me lund ki ros ki pyasi hun,: Me behad chudai bessa hun me lund ki ros ki pyasi hun,[],[],[],[],"['@Garamros', '@Sexyboy00342477']",[],['RT'],[],[]
6572,6587,HOF,@Hot_punjaban1 Plan to chudai karne tha par koi chut mili hi nhi marne ke liye,Plan to chudai karne tha par koi chut mili hi nhi marne ke liye,[],[],[],[],['@Hot_punjaban1'],[],[],[],[]
